core_name_norm,freq,judete_n,uats_n,sample_name,judete_list,table,full_name,gender,birth_year,death_year,era,profession,nationality,wikidata_qid,term,nature_type,category,subcategory,place_name,place_type,country,notes
tehnologiei,1,1,1,Tehnologiei,TM
teianca,1,1,1,Teianca,VL
teianu,1,1,1,Teianu,BR
teicu,1,1,1,Teicu,VL
teiculani,1,1,1,Strada Teiculani,DJ
teilor - 1,1,1,1,Teilor - 1,GL
teilor - 2,1,1,1,Teilor - 2,GL
teilor 3,1,1,1,Teilor 3,AB
teilor 4,1,1,1,Teilor 4,AB
teilor 5,1,1,1,Teilor 5,AB
teilui,1,1,1,Strada Teilui,VN
teisoru - poiana lui alexa,1,1,1,Teișoru - Poiana lui Alexa,VS
teisorului,1,1,1,Teișorului,PH
teitei,1,1,1,Teiței,BT
teiu-dj 503,1,1,1,Teiu-DJ 503,DB
teiului 1,1,1,1,Teiului 1,VL
teiului 2,1,1,1,Teiului 2,VL
teiului 3,1,1,1,Teiului 3,VL
teiului 4,1,1,1,Teiului 4,VL
teiului 5,1,1,1,Teiului 5,VL
teiusanu,1,1,1,General Teiușanu,OT
teiusanu demetriu,1,1,1,"Teiușanu Demetriu, sublocotenent",BH
teiusu,1,1,1,Strada Teiușu,OT
tejgyar,1,1,1,Tejgyár,HR
tekero,1,1,1,Tekerő,HR
telaki blanca,1,1,1,Strada Telaki Blanca,SM
telbisz carol,1,1,1,Telbisz Carol,TM
teleac-drambar,1,1,1,Teleac-Drâmbar,AB
teleagului,1,1,1,Strada Teleagului,TM
teleajanului,1,1,1,Teleajănului,PH
teleanu,1,1,1,Teleanu,DB
telec,1,1,1,Str. Telec,NT
telec - telek,1,1,1,Telec - Telek,HR
telecanului,1,1,1,Telecanului,BC
telechesti,1,1,1,Telechești,VL
teleferic,1,1,1,Strada Teleferic,BV
telefoane,1,1,1,Strada Telefoane,SV
telega,1,1,1,Strada Telega,B
telegenilor,1,1,1,Telegenilor,SV
telegescu,1,1,1,Strada Telegescu,BZ
telek pataka,1,1,1,Strada Telek Pataka,HR
telek ter,1,1,1,Telek Tér,HR
teleki mihaly,1,1,1,Strada Teleki Mihaly,BH
teleki samuel,1,1,1,Strada Teleki Sámuel,MS
teleki sandor,1,1,1,Teleki Sándor,MM
telekpataka,1,1,1,Telekpataka,HR
teleksag,1,1,1,Telekság,HR
telemac,1,1,1,Doctor Telemac,VN
teleman,1,1,1,General Teleman,VS
teleormanel,1,1,1,Strada Teleormănel,AG
teleormanului,1,1,1,Teleormanului,B
telep,1,1,1,Telep,CJ
telepes,1,1,1,Strada Telepes,MS
telepul mare,1,1,1,Telepul Mare,MS
telescaunului,1,1,1,Telescaunului,CS
teleschi,1,1,1,Strada Teleschi,BN
telesmani,1,1,1,Strada Teleșmani,OT
telesti,1,1,1,Strada Telești,AG
telesti-bradiceni,1,1,1,Telești-Brădiceni,GJ
teleuceni,1,1,1,Teleuceni,NT
teleuceni 1,1,1,1,Strada Teleuceni 1,NT
teleuceni 2,1,1,1,Strada Teleuceni 2,NT
telina viilor,1,1,1,Țelina Viilor,AB
telitei,1,1,1,Teliței,CT
teliuc,1,1,1,Strada Teliuc,SB
teller ede,1,1,1,Teller Ede,BH
tellus,1,1,1,Tellus,AB
telman,1,1,1,Telman,AB
telna,1,1,1,Țelna,AB
tematoru,1,1,1,Temătoru,VN
temelie anghelescu,1,1,1,Strada Sublocotenent Temelie Anghelescu,CT
temelie matache,1,1,1,Temelie Matache,VL
temeliei,1,1,1,Strada Temeliei,BV
temeresti,1,1,1,Temerești,VL
temesvari ut,1,1,1,Temesvári út,AR
temeteu,1,1,1,Temeteu,CJ
temeto ramura,1,1,1,Temető Ramură,MS
temetoutca,1,1,1,Temetőutca,SJ
temistocle popa,1,1,1,Temistocle Popa,GL
temneni,1,1,1,Temneni,BT
temnic,1,1,1,Temnic,SV
tempea liviu,1,1,1,Tempea Liviu,TM
tempeanu virgil,1,1,1,Tempeanu Virgil,AG
templom ter,1,1,1,Templom tér,AR
templom utcaja,1,1,1,Templom utcaja,SB
templomhata,1,1,1,Templomháta,SJ
templomszer,1,1,1,Strada Templomszer,HR
templomszog,1,1,1,Templomszög,HR
tena petre,1,1,1,Strada Tena Petre,TR
tenetchi stefan,1,1,1,Tenețchi Ștefan,AR
tenkeszeg,1,1,1,Tenkeszeg,HR
tenor grozavescu traian,1,1,1,"Grozăvescu Traian, tenor",B
tenor leonard,1,1,1,Strada Tenor Leonard,BZ
tenorul ioan bajenaru,1,1,1,Tenorul Ioan Băjenaru,AG
tentus,1,1,1,Tentuș,VL
teo peter,1,1,1,Strada Teo Peter,CJ
teoctist arapasu,1,1,1,Patriarh Teoctist Arapașu,BT
teoctist galan,1,1,1,Strada Teoctist Galan,SV
teodor,1,1,1,Teodor,SJ
teodor amann,1,1,1,Teodor Amann,DJ
teodor aslan,1,1,1,Teodor Aslan,IS
teodor bals,1,1,1,Strada Teodor Balș,BT
teodor blidaru,1,1,1,Învățător Teodor Blidaru,TM
teodor botis,1,1,1,Dr. Teodor Botiș,AR
teodor boyan,1,1,1,Aleea Teodor Boyan,BT
teodor calapod,1,1,1,Preot Teodor Calapod,VS
teodor ceontea,1,1,1,Strada Teodor Ceontea,AR
teodor coman,1,1,1,Strada Teodor Coman,VL
teodor diaconu,1,1,1,Preot Teodor Diaconu,VN
teodor dobre,1,1,1,Comandor Teodor Dobre,SB
teodor grozavescu,1,1,1,Strada Teodor Grozăvescu,TM
"teodor iliescu, plutonier aviator",1,1,1,"Teodor Iliescu, plutonier aviator",B
teodor mandru,1,1,1,Strada Teodor Mândru,GL
teodor maris,1,1,1,Strada Teodor Mariș,AR
teodor mehedinteanu,1,1,1,Strada Teodor Mehedințeanu,B
teodor mihaly,1,1,1,Dr. Teodor Mihaly,AB
teodor neculita,1,1,1,Strada Teodor Neculiță,PH
teodor negoita,1,1,1,Strada Teodor Negoiță,CT
teodor nencev,1,1,1,Strada Teodor Nencev,GL
teodor nicolaina,1,1,1,Teodor Nicolăină,OT
teodor niculuta,1,1,1,Poet Teodor Niculuță,VN
teodor novac,1,1,1,Strada Teodor Novac,TM
teodor palade,1,1,1,Strada Teodor Palade,CT
teodor palady,1,1,1,Teodor Palady,CT
teodor pamfilie,1,1,1,Strada Teodor Pamfilie,IF
teodor panfile,1,1,1,Teodor Panfile,IF
teodor pop,1,1,1,Teodor Pop,CJ
teodor popescu,1,1,1,Strada Teodor Popescu,TR
teodor racu,1,1,1,Învățător Teodor Racu,BC
teodor rascanu,1,1,1,Strada Teodor Râșcanu,IS
teodor saidel,1,1,1,Teodor Saidel,B
teodor saider,1,1,1,Bulevardul Teodor Saider,IF
teodor scarlat,1,1,1,Teodor Scarlat,IS
teodor stoia,1,1,1,Teodor Stoia,SB
teodor t. burada,1,1,1,Teodor T. Burada,IS
teodor v. pacatian,1,1,1,Teodor V. Păcățian,TM
teodor v. stefanelli,1,1,1,Teodor V. Ștefanelli,SV
teodor valea pacatian,1,1,1,Strada Teodor Valea Păcățian,TM
teodora lucaciu,1,1,1,Strada Teodora Lucaciu,HD
teodoreanu al. o.,1,1,1,Teodoreanu Al. O.,IS
teodoreanu nicolae,1,1,1,"Teodoreanu Nicolae, prof.",CT
teodoreanu pastorel,1,1,1,Teodoreanu Păstorel,BT
teodorescu alexandru,1,1,1,Strada Teodorescu Alexandru,BT
teodorescu constantin,1,1,1,Strada Soldat Teodorescu Constantin,B
teodorescu dem,1,1,1,Teodorescu Dem,VL
teodorescu dorin,1,1,1,Teodorescu Dorin,TM
teodorescu emanoil,1,1,1,Teodorescu Emanoil,SV
teodorescu florea,1,1,1,"Teodorescu Florea, dr.",B
teodorescu gh. dem.,1,1,1,Teodorescu Gh. Dem.,B
teodorescu grigore,1,1,1,Strada Învățător Teodorescu Grigore,VN
teodorescu ion,1,1,1,"Teodorescu Ion, serg.",B
teodorescu marin-zavaidoc,1,1,1,Teodorescu Marin-Zavaidoc,AG
teodorescu niculae,1,1,1,"Teodorescu Niculae, ing.",B
teodorescu-braniste tudor,1,1,1,Teodorescu-Braniște Tudor,AG
teodori iuliu,1,1,1,"Teodori Iuliu, dr.",B
teodorini elena,1,1,1,Teodorini Elena,B
teodorovici doina si aldea,1,1,1,Teodorovici Doina și Aldea,AG
teodoru d.i.,1,1,1,"Teodoru D.I., ing.",B
teodorului,1,1,1,Strada Teodorului,CJ
teodosie atanasiu,1,1,1,Episcop Teodosie Atanasiu,BC
teodosie gheorghiade,1,1,1,Strada Doctor Teodosie Gheorghiade,B
teodosiu gheorghiade,1,1,1,Dr. Teodosiu Gheorghiade,B
teodosiu grigore,1,1,1,Teodosiu Grigore,VL
teofan,1,1,1,Mitropolitul Teofan,DJ
teofil,1,1,1,Strada Teofil,B
teofil moldoveanu,1,1,1,Strada Locotenent Colonel Teofil Moldoveanu,SJ
teofil sauciuc saveanu,1,1,1,Strada Teofil Săuciuc Săveanu,CT
teofil valcu,1,1,1,Teofil Vîlcu,BT
teohar mihadas,1,1,1,Teohar Mihadaș,CJ
teohar mihades,1,1,1,Teohar Mihades,CJ
teohari anibal,1,1,1,"Teohari Anibal, prof. dr.",B
teohari nicolae,1,1,1,Teohari Nicolae,AG
teosica,1,1,1,Teoșica,CV
tepeloaie,1,1,1,Țepeloaie,BH
tepes voda - ykon,1,1,1,Țepeș Vodă - YKON,DB
tepeseni,1,1,1,Țepeșeni,NT
tepesului,1,1,1,Strada Țepeșului,NT
teplitei,1,1,1,Strada Tepliței,MM
tepoaia-cornatelu,1,1,1,Țepoaia-Cornățelu,BC
teporestilor,1,1,1,Țeporeștilor,GJ
teposicai,1,1,1,Țepoșicăi,PH
tepsenari,1,1,1,Strada Tepșenari,VL
terapiei,1,1,1,Strada Terapiei,TM
terasa dunarii,1,1,1,Strada Terasa Dunării,IL
terasament cff tismana,1,1,1,Terasament CFF Tismana,GJ
terasamentul cfr 209,1,1,1,Terasamentul CFR 209,HD
terasari,1,1,1,Strada Terasări,GR
terasmentul cfr 219,1,1,1,Terasmentul CFR 219,VL
terca,1,1,1,Strada Terca,BZ
terchesti,1,1,1,Terchesti,VN
terchila,1,1,1,Strada Terchilă,VL
terebici,1,1,1,Strada Terebici,MS
teregova,1,1,1,Strada Teregova,TM
teren,1,1,1,Strada Teren,IS
tereujani,1,1,1,Tereujani,GJ
terezia ocsko,1,1,1,Terezia Ocsko,TM
terinca,1,1,1,Strada Terinca,BT
terj meg,1,1,1,Terj Meg,MS
terjan,1,1,1,Térján,HR
termal,1,1,1,Termal,TM
termal utca,1,1,1,Termál utca,TM
termele romane,1,1,1,Strada Termele Romane,CT
terminus,1,1,1,Terminus,IL
termopile,1,1,1,Strada Termopile,B
terovei,1,1,1,Strada Țerovei,CS
terpes,1,1,1,Terpeș,CJ
tertelus,1,1,1,Terteluș,VN
tesalut,1,1,1,Strada Tesăluț,VL
tesan,1,1,1,Strada Teșan,BH
tesatoarei,1,1,1,Țesătoarei,NT
tescanari,1,1,1,Strada Teșcănari,BZ
tescanarilor,1,1,1,Strada Teșcanarilor,BZ
tesla,1,1,1,Tesla,AR
tesluiului,1,1,1,Strada Tesluiului,OT
tetcani,1,1,1,Tețcani,B
tetes,1,1,1,Teteș,VL
tetesului,1,1,1,Teteșului,VL
tetila,1,1,1,Tetila,GJ
tetoiu de jos,1,1,1,Tetoiu de Jos,VL
tetoiu de sus,1,1,1,Tetoiu de Sus,VL
tetrat iuliu,1,1,1,"Tetrat Iuliu, lt. av.",B
teutsch,1,1,1,Piața Teutsch,SB
teutsch mattis,1,1,1,Teutsch Mattis,BV
teuz,1,1,1,Strada Teuz,AR
tevea,1,1,1,Țevea,BZ
texani,1,1,1,Texani,GR
texier jean,1,1,1,"Texier Jean, av.",B
textila,1,1,1,Textila,DB
textila rosie,1,1,1,Textila Roșie,IS
tg-muresului,1,1,1,Tg-Mureșului,MS
tg. jiu,1,1,1,Tg. Jiu,MH
tg. mures,1,1,1,Tg. Mureș,PH
th. costescu,1,1,1,Th. Costescu,MH
th. vascauteanu,1,1,1,Prof. Th. Văscăuțeanu,IS
thalia,1,1,1,Thalia,CV
the meadows,1,1,1,The Meadows,B
thellmann daniel,1,1,1,Thellmann Daniel,SB
theodor  sperantia,1,1,1,Theodor  Speranția,SM
theodor ammani,1,1,1,Strada Theodor Ammani,DJ
theodor burca,1,1,1,Strada Theodor Burcă,OT
theodor buzoiu,1,1,1,Strada Theodor Buzoiu,B
theodor capidan,1,1,1,Strada Theodor Capidan,CJ
theodor costescu,1,1,1,Strada Theodor Costescu,MH
theodor dumitru neculuta,1,1,1,Strada Poet Theodor Dumitru Neculuță,B
theodor kristesku,1,1,1,Theodor Kristesku,BT
theodor mihaly,1,1,1,Strada Theodor Mihaly,SB
theodor nicolaina,1,1,1,Strada Theodor Nicolaina,OT
theodor rascanu,1,1,1,Theodor Rășcanu,CT
theodor stroescu,1,1,1,Strada Preot Theodor Stroescu,IL
theodor vascauteanu,1,1,1,Strada Profesor Theodor Văscăuțeanu,IS
theodorini elena,1,1,1,Theodorini Elena,DJ
theodosius,1,1,1,Strada Theodosius,AR
theofil sauciuc saveanu,1,1,1,Strada Theofil Sauciuc Săveanu,CT
theofil sauciuc-saveanu,1,1,1,Prof. Theofil Sauciuc-Săveanu,SV
theordor neculuta,1,1,1,Strada Theordor Neculuță,IS
therma,1,1,1,Therma,CT
thiron constantin,1,1,1,Thiron Constantin,IS
tholdalagi mihaly,1,1,1,Strada Tholdalagi Mihály,MS
thomas edison,1,1,1,Thomas Edison,TM
thomas mann,1,1,1,Strada Thomas Mann,BH
thomas masaryk,1,1,1,Strada Thomas Masaryk,B
thomas morus,1,1,1,Strada Thomas Morus,BH
thurzo sandor,1,1,1,Strada Thurzó Sándor,BH
tianu,1,1,1,Strada Tianu,OT
tibacului,1,1,1,Tibacului,BC
tibana-poiana manastirii,1,1,1,Țibana-Poiana Mănăstirii,IS
tibanestiului,1,1,1,Strada Țibăneștiului,BR
tiberiu,1,1,1,Strada Tiberiu,AR
tiberiu beliceanu,1,1,1,Strada Tiberiu Beliceanu,CT
tiberiu birda,1,1,1,Profesor Tiberiu Birda,CT
tiberiu botlik,1,1,1,Strada Tiberiu Botlik,CS
tiberiu bottlik,1,1,1,Tiberiu Bottlik,CS
tiberiu darlea,1,1,1,Tiberiu Dârlea,AR
tiberiu eremia,1,1,1,Strada Tiberiu Eremia,BV
tiberiu iancu,1,1,1,Maior Tiberiu Iancu,AB
tiberiu popeia,1,1,1,Strada Tiberiu Popeia,SV
tiberiu robescu,1,1,1,Strada Tiberiu Robescu,TR
tiberiu sparchez,1,1,1,Dr. Tiberiu Spîrchez,BV
tiberiu timisan pop,1,1,1,Intrarea Tiberiu Timișan Pop,TM
tiberiului,1,1,1,Strada Tiberiului,AB
tiberius petre,1,1,1,Maior Tiberius Petre,MS
tibi,1,1,1,Tibi,MM
tibor jurcsak,1,1,1,Tibor Jurcsak,BH
tibrului,1,1,1,Strada Tibrului,TM
tica luchian,1,1,1,Tică Luchian,DJ
tica patrut,1,1,1,Tică Pătruț,VL
tica patruti,1,1,1,Strada Tica Pătruți,VL
ticaul de jos,1,1,1,Strada Țicăul de Jos,IS
ticerii,1,1,1,Ticerii,MM
tichindeal,1,1,1,Strada Țichindeal,TM
tichirisului,1,1,1,Strada Tichirișului,VN
tici,1,1,1,Țici,PH
ticlanului,1,1,1,Țiclanului,TM
ticlau,1,1,1,Țiclău,CJ
ticlaului,1,1,1,Țiclăului,BT
ticleanu,1,1,1,Fundătura Țicleanu,PH
ticleanului,1,1,1,Strada Țicleanului,TM
ticlei,1,1,1,Țiclei,SV
ticleni,1,1,1,Strada Țicleni,DJ
ticleului,1,1,1,Țicleului,BT
ticu colonie-arghisu,1,1,1,Ticu Colonie-Arghișu,CJ
ticudea,1,1,1,Țicudea,CJ
ticudenilor,1,1,1,Țicudenilor,CJ
ticulesti,1,1,1,Strada Ticulești,OT
ticulestilor,1,1,1,Ticuleștilor,DJ
ticului,1,1,1,Ticului,SJ
ticus,1,1,1,Strada Ticuș,B
tifanesti,1,1,1,Tifănești,BC
tifanpataka,1,1,1,Strada Tifánpataka,HR
tifu-miclesti,1,1,1,Țifu-Miclești,VS
tigailor,1,1,1,Țigăilor,AG
tigana,1,1,1,Țigana,MM
tiganasilor,1,1,1,Țigănașilor,IS
tiganasu,1,1,1,Țigănașu,SV
tiganei,1,1,1,Strada Țigănei,AG
tiganesteanu,1,1,1,Țigăneșteanu,TR
tiganesti-munteni,1,1,1,Țigănești-Munteni,GL
tigani,1,1,1,Țigani,CJ
tiganu,1,1,1,Strada Țiganu,NT
tiganului,1,1,1,Țiganului,IS
tigau,1,1,1,Țigău,AG
tigau-saniacob,1,1,1,Tigău-Sâniacob,BN
tigaului,1,1,1,Tigaului,BN
tigheceanului,1,1,1,Strada Tigheceanului,VS
tighina,1,1,1,Strada Tighina,DB
tighinari,1,1,1,Strada Tighinari,TR
tigla,1,1,1,Țiglă,CJ
tiglarie,1,1,1,Țiglărie,AB
tiglarilor,1,1,1,Strada Țiglarilor,BH
tiglau,1,1,1,Strada Tiglau,BT
tiglaului,1,1,1,Țiglăului,NT
tiglei,1,1,1,Țiglei,CJ
tiglete,1,1,1,Strada Țiglete,GR
tiglii,1,1,1,Țiglii,SJ
tigoianu vasile,1,1,1,"Tigoianu Vasile, sublocotenent",VN
tigru,1,1,1,Tigru,TM
tigulea,1,1,1,TIGULEA,IS
tigveni,1,1,1,Intrarea Tigveni,B
tihadar,1,1,1,Intrarea Tihadar,HR
tihanyi,1,1,1,Tihanyi,HR
tiharai,1,1,1,Tihărăi,NT
tila,1,1,1,Tilă,VL
tilalmas,1,1,1,Tilalmas,HR
tilecusului,1,1,1,Strada Tilecușului,BH
tilesului,1,1,1,Tilesului,HD
tilici,1,1,1,Tilici,VS
tilisca,1,1,1,Strada Tilișca,SB
tima lajos,1,1,1,Tima Lajos,CV
timafalvi,1,1,1,Strada Timafalvi,HR
timan,1,1,1,Timăn,SV
timaru stefan,1,1,1,Soldat Timaru Ștefan,BC
timica george,1,1,1,Timica George,B
timisanei,1,1,1,Strada Timișanei,CT
timisensis,1,1,1,Timisensis,TM
timisesti,1,1,1,Timișești,IS
timisoarei vechi,1,1,1,Drumul Timișoarei Vechi,TM
timisorii vechi,1,1,1,Timișorii Vechi,TM
timisu de jos,1,1,1,Aleea Timișu de Jos,B
timisu de sus,1,1,1,Aleea Timișu de Sus,B
timiteului,1,1,1,Timiteului,MM
timofei,1,1,1,Timofei,SV
timoftei,1,1,1,Timoftei,VS
timoiului,1,1,1,Timoiului,BZ
timote,1,1,1,Timote,SJ
timotei,1,1,1,Timotei,BZ
timotei ciparu,1,1,1,Strada Timotei Ciparu,HD
timus nicolae,1,1,1,Strada Timuș Nicolae,B
tina deal,1,1,1,Tina Deal,VL
tina m. petre,1,1,1,"Tina M. Petre, sold.",B
tina neagra,1,1,1,Tina Neagră,AB
tina radu,1,1,1,"Tina Radu, sold.",B
tinca liza,1,1,1,Strada Tincă Liza,DJ
tincii,1,1,1,Strada Tincii,BH
tindei,1,1,1,Strada Tindei,IF
tineretului - 1,1,1,1,Tineretului - 1,OT
tineretului - 2,1,1,1,Tineretului - 2,OT
tineretului - 3,1,1,1,Tineretului - 3,OT
tineretului 108,1,1,1,Tineretului 108,TM
tineretului 133,1,1,1,Tineretului 133,TM
tineretului 4,1,1,1,Tineretului 4,DJ
tineretului 5,1,1,1,Tineretului 5,DJ
tineretului 55,1,1,1,Strada Tineretului 55,IF
tineretului 56,1,1,1,Tineretului 56,TM
tineretului 6,1,1,1,Tineretului 6,DJ
tineretului 67,1,1,1,Tineretului 67,TM
tineretului 73,1,1,1,Tineretului 73,TM
tineretului iii,1,1,1,Tineretului III,NT
tineretului iv,1,1,1,Tineretului IV,NT
tineretului ix,1,1,1,Tineretului IX,NT
tineretului tronson 2,1,1,1,Tineretului Tronson 2,VS
tineretului tronson 3,1,1,1,Tineretului Tronson 3,VS
tineretului v,1,1,1,Tineretului V,NT
tineretului vi,1,1,1,Tineretului VI,NT
tineretului vii,1,1,1,Tineretului VII,NT
tineretului viii,1,1,1,Tineretului VIII,NT
tineretului x,1,1,1,Tineretului X,NT
tineretului xi,1,1,1,Tineretului XI,NT
tinerimii,1,1,1,Strada Tinerimii,PH
tinichigiului,1,1,1,Strada Tinichigiului,IL
tinisoara,1,1,1,Tinișoara,PH
tino traian,1,1,1,Tino Traian,BR
tinosu,1,1,1,Strada Tinosu,PH
tinov,1,1,1,Tinov,SV
tinta,1,1,1,Strada Tinta,DJ
tintesti,1,1,1,Țintești,BZ
tintesti-tabarasti,1,1,1,Țintești-Tăbărăști,BZ
tintoretto,1,1,1,Tintoretto,AR
tinutul herta,1,1,1,Ținutul Herța,AG
tinutul hertea,1,1,1,Ținutul Herțea,AG
tinutului,1,1,1,Strada Ținutului,B
tinutului herta,1,1,1,Aleea Ținutului Herța,AG
tioasa,1,1,1,Tioasa,SJ
tipa,1,1,1,Țipa,DB
tiparului,1,1,1,Aleea Tiparului,NT
tipau,1,1,1,Țipău,VN
tipeiu aurel,1,1,1,Țipeiu Aurel,B
tiperi,1,1,1,Tiperi,MM
tipleoaia,1,1,1,Țipleoaia,BH
tipului,1,1,1,Tipului,SJ
tipuseni,1,1,1,Tipuseni,SM
tirdea,1,1,1,Tirdea,VN
tirdesti,1,1,1,Strada Tirdești,AG
tirdestiu mic,1,1,1,Strada Tirdeștiu Mic,AG
tireamului,1,1,1,Strada Tireamului,SM
tireu,1,1,1,Tireu,MS
tiribici,1,1,1,Tiribici,MS
tirici,1,1,1,Tirici,HD
tirici-cabana voievodu,1,1,1,Tirici-Cabana Voievodu,HD
tirleara,1,1,1,Tirleară,MM
tiron,1,1,1,Tiron,VS
tiron albani,1,1,1,Strada Tiron Albani,AR
tirsulesti,1,1,1,Tirsulești,VL
tirul cu porumbei,1,1,1,Strada Tirul Cu Porumbei,PH
tisa noua-cruceni,1,1,1,Tisa Nouă-Cruceni,AR
tisarului,1,1,1,Tisarului,VN
tisescu ion,1,1,1,Căpitan Tisescu Ion,BC
tisesti,1,1,1,Strada Tisești,BC
tisieu,1,1,1,Tișieu,MS
tisitei,1,1,1,Tișiței,VN
tismana-vanata,1,1,1,Tismana-Vânăta,GJ
tiszas,1,1,1,Strada Tiszás,CV
tisztas,1,1,1,Tisztás,HR
tit simedrea,1,1,1,Strada Mitropolit Tit Simedrea,GR
titana,1,1,1,Titana,DB
titana mica,1,1,1,Titana Mică,DB
titania,1,1,1,Titania,TM
titel sorin,1,1,1,Titel Sorin,TM
titerei,1,1,1,Țiterei,TR
titesti-bajesti,1,1,1,Titești-Băjești,AG
titianu,1,1,1,Titianu,NT
titicaru-oancea,1,1,1,Strada Titicaru-Oancea,DB
tities,1,1,1,Titieș,SM
titireci,1,1,1,Strada Titireci,VL
titiriga,1,1,1,Strada Țițirigă,VL
titirighei,1,1,1,Strada Titirighei,OT
titirigiul de sus,1,1,1,Titirigiul De Sus,MH
titisor ghiorghiu,1,1,1,Profesor Titișor Ghiorghiu,PH
titorian institutor,1,1,1,Titorian Institutor,CT
titu demian,1,1,1,Doctor Titu Demian,SM
titu liviu maiorescu,1,1,1,Titu Liviu Maiorescu,GJ
titu parisi,1,1,1,Titu Pariși,MH
titu pertia,1,1,1,Dr. Titu Pertia,BV
titulescu,1,1,1,Titulescu,SM
titulesti,1,1,1,Titulești,VL
titului,1,1,1,Strada Titului,BC
titus,1,1,1,Strada Titus,B
titus andronic,1,1,1,Strada Titus Andronic,SB
titus cergau,1,1,1,Strada Titus Cergău,CT
titus crasciu,1,1,1,Preot Titus Crîsciu,TM
titus damian,1,1,1,Strada Titus Damian,SM
titus liviu rosu,1,1,1,Titus Liviu Roșu,BH
titus livius,1,1,1,Strada Titus Livius,TM
titus maior muresan,1,1,1,Strada Titus Maior Mureșan,TM
tiulestilor,1,1,1,Țiuleștilor,DJ
tiutiulestilor,1,1,1,Tiutiuleștilor,OT
tiva,1,1,1,Strada Tiva,HR
tivoli,1,1,1,Strada Tivoli,MS
tivului,1,1,1,Tivului,DB
tizes utca,1,1,1,Tízes utca,HR
tneretului,1,1,1,Strada Tneretului,MS
to utca,1,1,1,Tó utca,BH
toaca,1,1,1,Strada Toaca,SV
toacei,1,1,1,Toacei,IS
toader balcanu,1,1,1,Erou Toader Balcanu,GL
toader bubuiog,1,1,1,Strada Toader Bubuiog,SV
toader carlig,1,1,1,Toader Cîrlig,NT
toader gaita,1,1,1,Strada Toader Gaiță,VS
toader hrib,1,1,1,Toader Hrib,SV
toader iftimie,1,1,1,Sergent Toader Iftimie,IS
toader ion,1,1,1,Strada Soldat Toader Ion,CL
toader pristavu,1,1,1,Sergent Toader Pristavu,IS
toader stolniceanu,1,1,1,Strada Toader Stolniceanu,NT
toader tardea,1,1,1,Strada Toader Țardea,VN
toader tibrea,1,1,1,Strada Preot Toader Țibrea,VN
toader tocu,1,1,1,Toader Țocu,VS
toag,1,1,1,Toag,SM
toance,1,1,1,Toance,SV
toarcla,1,1,1,Strada Toarcla,SB
toasok,1,1,1,Tóásók,HR
tobias,1,1,1,Tobias,CV
toc,1,1,1,Toc,MM
tocani,1,1,1,Tocani,PH
tocari,1,1,1,Tocari,SV
tochile,1,1,1,Tochile,VS
tocilari,1,1,1,Strada Tocilari,TR
tocilarului,1,1,1,Strada Tocilarului,VL
tocile de sus,1,1,1,Tocile De Sus,SB
tocilele de jos,1,1,1,Tocilele De Jos,SB
tocilele de sus,1,1,1,Tocilele de Sus,SB
tocilescu,1,1,1,Tocilescu,AR
tocilitei,1,1,1,Tociliței,SB
tociloaica,1,1,1,Tociloaica,GR
tocitilor,1,1,1,Tociților,PH
tocitu,1,1,1,Tocitu,OT
tocson,1,1,1,Tocson,HR
tocu,1,1,1,Preot Țocu,DB
toculesti-malul lui tatar,1,1,1,Toculești-Malul lui Tătar,DB
toderascu,1,1,1,Strada Toderașcu,BC
todereasca,1,1,1,Todereasca,MM
toderii culii,1,1,1,Toderii Culii,SJ
toderii din rat,1,1,1,Toderii Din Rat,SJ
toderutului,1,1,1,Toderuțului,SJ
todicanilor,1,1,1,Todicanilor,BN
todireanu,1,1,1,Todireanu,BT
todireni-floresti,1,1,1,Todireni-Florești,BT
todor,1,1,1,Todor,SJ
todoran eugen,1,1,1,Todoran Eugen,TM
todorov miroslav,1,1,1,"Todorov Miroslav, martir",TM
todului,1,1,1,Todului,SJ
toduta sigismund,1,1,1,Toduță Sigismund,CJ
tody,1,1,1,Tody,SJ
tofala,1,1,1,Strada Tófala,HR
tofalau,1,1,1,Strada Tofalău,MS
tofalva,1,1,1,Tófalva,HR
tofenek,1,1,1,Tófenék,CV
tofil,1,1,1,Tofil,PH
tofilu,1,1,1,Tofilu,CJ
tofleanului,1,1,1,Strada Tofleanului,BC
tog-ciritei,1,1,1,Tog-Ciritei,CJ
togan george,1,1,1,Togan George,SB
togesti,1,1,1,Togești,HD
togoioasa,1,1,1,Togoioasa,VL
togului,1,1,1,Togului,SJ
tohan,1,1,1,Strada Tohan,SB
tohanului,1,1,1,Strada Tohanului,BV
tohat,1,1,1,Tohat,MS
tohotom,1,1,1,Tohotom,HR
tohotom vezer,1,1,1,Strada Töhötöm vezér,HR
toiu,1,1,1,Țoiu,DB
tokes,1,1,1,Strada Tőkés,HR
tokeszege,1,1,1,Tőkeszege,HR
tokmag,1,1,1,Tökmag,HR
toldi miklos utca,1,1,1,Toldi Miklós utca,AR
toledo,1,1,1,Strada Toledo,TM
tolescu zamfir,1,1,1,Strada Învățător Țolescu Zamfir,DJ
tolesenilor,1,1,1,Toleșenilor,HR
toli,1,1,1,Toli,VL
tolica,1,1,1,Țolica,VS
tolnai tag,1,1,1,Tolnai tag,MS
